instr_resp.keys,instr_resp.rt,prac_resp.keys,prac_resp.corr,prac_1.thisRepN,prac_1.thisTrialN,prac_1.thisN,prac_1.thisIndex,prac_1.ran,prac_1.order,imageFile,posX,posY,corrAns,*Participant ID ,date,expName,psychopyVersion,frameRate,prac_resp.rt,instr_resp2.keys,instr_resp2.rt,prac_resp2.keys,prac_resp2.corr,prac_2.thisRepN,prac_2.thisTrialN,prac_2.thisN,prac_2.thisIndex,prac_2.ran,prac_2.order,prac_resp2.rt,pover_resp.keys,pover_resp.rt,earlyresp.keys,earlyresp.rt,resp.keys,resp.corr,Groups.thisRepN,Groups.thisTrialN,Groups.thisN,Groups.thisIndex,Groups.ran,Groups.order,countgroups,masterBlock.thisRepN,masterBlock.thisTrialN,masterBlock.thisN,masterBlock.thisIndex,masterBlock.ran,masterBlock.order,masterFile,Block1.thisRepN,Block1.thisTrialN,Block1.thisN,Block1.thisIndex,Block1.ran,Block1.order,condFile,instr,StopSide.thisRepN,StopSide.thisTrialN,StopSide.thisN,StopSide.thisIndex,StopSide.ran,StopSide.order,resp.rt
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,64,1,79,
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,25,1,79,0.228
,,,,,,,,,,square.jpg,0.1,0,none,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,3,1,79,
,,,,,,,,,,square.jpg,0.1,0,none,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,43,1,79,
,,,,,,,,,,circle.jpg,-0.1,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,7,1,79,0.232
,,,,,,,,,,circle.jpg,-0.1,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,47,1,79,0.307
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,29,1,79,0.329
,,,,,,,,,,circle.jpg,-0.1,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,23,1,79,0.497
,,,,,,,,,,circle.jpg,-0.1,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,79,1,79,
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,41,1,79,
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,14,1,79,0.159
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,68,1,79,0.245
,,,,,,,,,,square.jpg,0.1,0,none,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,35,1,79,
,,,,,,,,,,circle.jpg,-0.1,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,31,1,79,0.261
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,61,1,79,0.213
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,18,1,79,0.229
,,,,,,,,,,circle.jpg,-0.1,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,55,1,79,0.246
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,28,1,79,0.013
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,62,1,79,0.079
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,33,1,79,0.126
,,,,,,,,,,square.jpg,0.1,0,none,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,11,1,79,0.293
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,26,1,79,0.411
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,48,1,79,0.032
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,73,1,79,0.245
,,,,,,,,,,circle.jpg,-0.1,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,39,1,79,0.112
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,34,1,79,0.115
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,38,1,79,0.213
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,45,1,79,0.196
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,58,1,79,0.392
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,24,1,79,0.262
,,,,,,,,,,square.jpg,0.1,0,none,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,75,1,79,0.278
,,,,,,,,,,square.jpg,0.1,0,none,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.826,,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,51,1,79,
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,69,1,79,0.182
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,60,1,79,0.067
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,4,1,79,0.181
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,20,1,79,0.196
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,32,1,79,0.165
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,72,1,79,0.164
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,37,1,79,0.169
,,,,,,,,,,square.jpg,0.1,0,none,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,27,1,79,0.247
,,,,,,,,,,square.jpg,0.1,0,none,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,59,1,79,
,,,,,,,,,,square.jpg,0.1,0,none,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.347,,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,67,1,79,
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,54,1,79,
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,m,0.776,,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,36,1,79,
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,6,1,79,0.177
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,78,1,79,
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,9,1,79,0.213
,,,,,,,,,,circle.jpg,-0.1,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,71,1,79,
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,c,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,77,1,79,0.046
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,2,1,79,0.079
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.759,,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,76,1,79,
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,46,1,79,
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,0,1,79,0.116
,,,,,,,,,,circle.jpg,0,0,c,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.91,,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,30,1,79,
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,c,0.479,,0,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,57,1,79,
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,42,1,79,0.196
,,,,,,,,,,square.jpg,0,0,m,024,2019-06-09_17h27.54.339,Primed GoNogo,3.0.4,60,,,,,,,,,,,,,,,,,m,1,1,0,2,1,1,1,conditionsMaster2.csv,1,0,3,1,1,2,conditionsFile1.csv,1,0,1,0,1,0,conditions1.csv,"If you see a circle: 
always respond with the letter  C. 

If you see a square:
respond with the letter  M  only if the triangle is in the middle. 

DO NOT press anything if the triangle is positioned on the right.",1,0,80,66,1,79,0.232
